ID,CsquareCode,LOICZID,NLimit,Slimit,WLimit,ELimit,CenterLat,CenterLong,CellArea,OceanArea,PWater,ClimZoneCode,FAOAreaM,FAOAreaIn,CountryMain,CountrySecond,CountryThird,CountrySubMain,CountrySubSecond,CountrySubThird,EEZ,LME,LMEBorder,MEOW,OceanBasin,IslandsNo,Area0_20,Area20_40,Area40_60,Area60_80,Area80_100,AreaBelow100,ElevationMin,ElevationMax,ElevationMean,ElevationSD,DepthMin,DepthMax,DepthMean,DepthSD,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA
198434,7010:130:3,124000,4,3.5,-100.5,-100,3.75,-100.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3259,3488,3360,45.66,27.0263557434082,1.36571598052979,33.9045829772949,34.6696510314941,7.20799993723631,0,205.565475463867,130.712738037109,1025,0,3084.447,0,-9999,0,0,0,NA
198435,7010:130:4,123999,4,3.5,-101,-100.5,3.75,-100.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3130,3476,3342,53.66,27.0239543914795,1.36257195472717,33.9443473815918,34.6726417541504,7.19100004062057,0,205.569274902344,131.455032348633,1080,0,3084.447,0,-9999,0,0,0,NA
198436,7010:131:1,124718,3.5,3,-101.5,-101,3.25,-101.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3073,3382,3250,44.93,26.8273696899414,1.3651750087738,33.9889907836914,34.6716651916504,7.47699989005923,0,205.804122924805,131.514907836914,1124,0,3086.094,0,-9999,0,0,0,NA
198437,7010:131:2,124717,3.5,3,-102,-101.5,3.25,-101.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,2434,3394,3162,110.1,26.8010082244873,1.3641539812088,34.0228881835938,34.6725692749023,7.45100015774369,0,205.803970336914,132.267196655273,1179,0,3086.094,0,-9999,0,0,0,NA
198438,7010:131:3,123998,4,3.5,-101.5,-101,3.75,-101.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,2794,3458,3290,84.47,27.0051136016846,1.36105704307556,33.9753570556641,34.6788902282715,7.14900018647313,0,205.580413818359,131.440567016602,1134,0,3084.447,0,-9999,0,0,0,NA
198439,7010:131:4,123997,4,3.5,-102,-101.5,3.75,-101.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,2580,3388,3201,93.23,26.9704494476318,1.35225296020508,33.9972991943359,34.6724243164063,7.09800003096461,0,205.585388183594,131.785491943359,1154,0,3084.447,0,-9999,0,0,0,NA
198440,7010:132:1,124716,3.5,3,-102.5,-102,3.25,-102.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,2454,3324,3134,135.49,26.7721366882324,1.46372294425964,34.0495338439941,34.6730003356934,7.42299994453788,0,205.816589355469,131.061569213867,1152,0,3086.094,0,-9999,0,0,0,NA
198441,7010:132:2,124715,3.5,3,-103,-102.5,3.25,-102.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,2458,3364,3253,99.08,26.7675704956055,1.36008298397064,34.0681343078613,34.6730003356934,7.39300018176436,0,205.843307495117,133.740447998047,1114,0,3086.094,0,-9999,0,0,0,NA
198442,7010:132:3,123996,4,3.5,-102.5,-102,3.75,-102.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,2889,3385,3198,108.88,26.9614143371582,1.34300196170807,34.0115814208984,34.6730003356934,7.04400008544326,0,205.591110229492,132.721237182617,1113,0,3084.447,0,-9999,0,0,0,NA
198443,7010:132:4,123995,4,3.5,-103,-102.5,3.75,-102.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3106,3452,3261,57.99,26.9800281524658,1.28756904602051,34.0206680297852,34.6730003356934,7.0090000517666295,0,205.611358642578,134.900817871094,1074,0,3084.447,0,-9999,0,0,0,NA
198444,7010:133:1,124714,3.5,3,-103.5,-103,3.25,-103.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3283,3462,3388,32.76,26.7659702301025,1.30431997776031,34.083625793457,34.685001373291,7.38399988040328,0,205.881546020508,135.237274169922,1077,0,3086.094,0,-9999,0,0,0,NA
198445,7010:133:2,124713,3.5,3,-104,-103.5,3.25,-103.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3380,3636,3492,45.93,26.7632083892822,1.29717302322388,34.1016654968262,34.685001373291,7.40200001746416,0,205.92414855957,136.05500793457,1043,0,3086.094,0,-9999,0,0,0,NA
198446,7010:133:3,123994,4,3.5,-103.5,-103,3.75,-103.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3253,3480,3386,35.68,26.9853000640869,1.28311896324158,34.0357627868652,34.685001373291,6.99800020083785,0,205.63916015625,135.293380737305,1036,0,3084.447,0,-9999,0,0,0,NA
198447,7010:133:4,123993,4,3.5,-104,-103.5,3.75,-103.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3365,3549,3467,30.9,26.9798412322998,1.23041999340057,34.0550193786621,34.685001373291,7.00999982655048,0,205.659896850586,136.85758972168,999,0,3084.447,0,-9999,0,0,0,NA
198448,7010:134:1,124712,3.5,3,-104.5,-104,3.25,-104.25,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3433,3649,3532,35.43,26.757251739502,1.2352819442749,34.1207427978516,34.685001373291,7.43900006636977,0,205.974868774414,137.038131713867,1010,0,3086.094,0,-9999,0,0,0,NA
198449,7010:134:2,124711,3.5,3,-105,-104.5,3.25,-104.75,3086.09,3086.09,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3086.09,-9999,-9999,-9999,-9999,3525,3691,3588,28.39,26.7547378540039,1.18219304084778,34.1376647949219,34.685001373291,7.48899998143315,0,206.049179077148,137.631576538086,979,0,3086.094,0,-9999,0,0,0,NA
198450,7010:134:3,123992,4,3.5,-104.5,-104,3.75,-104.25,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3464,3706,3562,49.08,26.9650230407715,1.22548401355743,34.0762062072754,34.685001373291,7.03400000929832,0,205.693603515625,137.020156860352,965,0,3084.447,0,-9999,0,0,0,NA
198451,7010:134:4,123991,4,3.5,-105,-104.5,3.75,-104.75,3084.44,3084.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3084.44,-9999,-9999,-9999,-9999,3537,3705,3615,31.37,26.9456844329834,1.18189704418182,34.0955772399902,34.685001373291,7.0699998177588,0,205.754501342773,137.522918701172,932,0,3084.447,0,-9999,0,0,0,NA
198452,7010:140:1,123280,4.5,4,-100.5,-100,4.25,-100.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,2428,3570,3355,119.77,27.1940116882324,1.36503005027771,33.8484344482422,34.6697959899902,6.94999983534217,0,205.378845214844,131.192367553711,1039,0,3082.565,0,-9999,0,0,0,NA
198453,7010:140:2,123279,4.5,4,-101,-100.5,4.25,-100.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3184,3431,3328,46.36,27.1911487579346,1.36119997501373,33.8765716552734,34.6698684692383,6.90799998119473,0,205.38117980957,131.274642944336,1093,0,3082.565,0,-9999,0,0,0,NA
198454,7010:140:3,122560,5,4.5,-100.5,-100,4.75,-100.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3300,3550,3420,48.27,27.3513336181641,1.36588501930237,33.7512016296387,34.6700096130371,6.73800008371472,0,205.2197265625,130.929748535156,1056,0,3080.449,0,-9999,0,0,0,NA
198455,7010:140:4,122559,5,4.5,-101,-100.5,4.75,-100.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3187,3491,3330,50.67,27.3492183685303,1.36415100097656,33.7721290588379,34.6700096130371,6.6550001502036995,0,205.203414916992,130.72998046875,1109,0,3080.449,0,-9999,0,0,0,NA
198456,7010:141:1,123278,4.5,4,-101.5,-101,4.25,-101.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3099,3455,3298,64.71,27.1711177825928,1.36109495162964,33.8975257873535,34.6766662597656,6.83500012382865,0,205.373199462891,131.050827026367,1146,0,3082.565,0,-9999,0,0,0,NA
198457,7010:141:2,123277,4.5,4,-102,-101.5,4.25,-101.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3102,3366,3246,45.63,27.1692161560059,1.35124504566193,33.9119148254395,34.6724243164063,6.7579997703433,0,205.362991333008,131.345230102539,1118,0,3082.565,0,-9999,0,0,0,NA
198458,7010:141:3,122558,5,4.5,-101.5,-101,4.75,-101.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3150,3393,3284,41.58,27.337833404541,1.36688005924225,33.7918281555176,34.6738929748535,6.54499977827072,0,205.178375244141,130.200469970703,1128,0,3080.449,0,-9999,0,0,0,NA
198459,7010:141:4,122557,5,4.5,-102,-101.5,4.75,-101.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3021,3332,3192,58.49,27.3569087982178,1.36506903171539,33.8089065551758,34.6805572509766,6.45099999383092,0,205.172775268555,130.029891967773,1084,0,3080.449,0,-9999,0,0,0,NA
198460,7010:142:1,123276,4.5,4,-102.5,-102,4.25,-102.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,2869,3323,3175,87.06,27.1765232086182,1.30311894416809,33.9261856079102,34.685001373291,6.7050000652670905,0,205.367965698242,133.215805053711,1076,0,3082.565,0,-9999,0,0,0,NA
198461,7010:142:2,123275,4.5,4,-103,-102.5,4.25,-102.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3162,3372,3274,47.48,27.1832237243652,1.26725900173187,33.946418762207,34.685001373291,6.6729998216033,0,205.389572143555,134.785018920898,1035,0,3082.565,0,-9999,0,0,0,NA
198462,7010:142:3,122556,5,4.5,-102.5,-102,4.75,-102.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,2735,3321,3151,116.35,27.3724155426025,1.38197600841522,33.8322639465332,34.6730003356934,6.3789999112486795,0,205.17985534668,128.929306030273,1040,0,3080.449,0,-9999,0,0,0,NA
198463,7010:142:4,122555,5,4.5,-103,-102.5,4.75,-102.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3127,3329,3238,36.16,27.3723754882813,1.36189603805542,33.8585662841797,34.6730003356934,6.32600020617247,0,205.193237304688,129.97004699707,997,0,3080.449,0,-9999,0,0,0,NA
198464,7010:143:1,123274,4.5,4,-103.5,-103,4.25,-103.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3255,3544,3409,50.93,27.176212310791,1.26194703578949,33.9698638916016,34.685001373291,6.65300013497472,0,205.411376953125,135.025405883789,995,0,3082.565,0,-9999,0,0,0,NA
198465,7010:143:2,123273,4.5,4,-104,-103.5,4.25,-103.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3259,3588,3455,62.92,27.1690826416016,1.2223299741745,33.9943046569824,34.685001373291,6.64300005882978,0,205.427947998047,136.824264526367,957,0,3082.565,0,-9999,0,0,0,NA
198466,7010:143:3,122554,5,4.5,-103.5,-103,4.75,-103.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3196,3496,3375,57.73,27.349796295166,1.24682796001434,33.8867950439453,34.6847839355469,6.28399988636374,0,205.205352783203,134.15055847168,956,0,3080.449,0,-9999,0,0,0,NA
198467,7010:143:4,122553,5,4.5,-104,-103.5,4.75,-103.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3292,3496,3423,34.85,27.3514137268066,1.21774995326996,33.9140434265137,34.6846389770508,6.2449998222291505,0,205.210922241211,136.704742431641,916,0,3080.449,0,-9999,0,0,0,NA
198468,7010:144:1,123272,4.5,4,-104.5,-104,4.25,-104.25,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3461,3682,3556,35.41,27.1526679992676,1.21809494495392,34.0184860229492,34.685001373291,6.63000019267201,0,205.443450927734,136.891128540039,921,0,3082.565,0,-9999,0,0,0,NA
198469,7010:144:2,123271,4.5,4,-105,-104.5,4.25,-104.75,3082.56,3082.56,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3082.56,-9999,-9999,-9999,-9999,3507,3740,3632,40.72,27.1287746429443,1.18332004547119,34.0461578369141,34.685001373291,6.6249999217689,0,205.46728515625,137.393325805664,887,0,3082.565,0,-9999,0,0,0,NA
198470,7010:144:3,122552,5,4.5,-104.5,-104,4.75,-104.25,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3314,3544,3446,49.65,27.3364028930664,1.21356403827667,33.9408302307129,34.6846389770508,6.19200011715293,0,205.199234008789,136.761276245117,879,0,3080.449,0,-9999,0,0,0,NA
198471,7010:144:4,122551,5,4.5,-105,-104.5,4.75,-104.75,3080.44,3080.44,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3080.44,-9999,-9999,-9999,-9999,3388,3838,3609,81.06,27.3065929412842,1.1846239566803,33.9701385498047,34.6844215393066,6.13699993118644,0,205.182434082031,137.231369018555,843,0,3080.449,0,-9999,0,0,0,NA
198472,7010:205:1,129030,0.5,0,-105.5,-105,0.25,-105.25,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3551,3822,3663,48.29,24.0482120513916,1.19553303718567,34.6372718811035,34.6861267089844,15.4410004615784,0,207.254959106445,140.22639465332,1252,0,3091.036,0,-9999,0,0,0,NA
198473,7010:205:2,129029,0.5,0,-106,-105.5,0.25,-105.75,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3643,3800,3704,26.08,24.1024723052979,1.19491803646088,34.6465148925781,34.6857833862305,15.447000041604,0,207.303756713867,140.25129699707,1233,0,3091.036,0,-9999,0,0,0,NA
198474,7010:205:3,128310,1,0.5,-105.5,-105,0.75,-105.25,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3574,3698,3632,25.2,24.5142002105713,1.2445570230484,34.5091247558594,34.6855964660645,14.0599999576807,0,207.922271728516,139.332183837891,1201,0,3090.8,0,-9999,0,0,0,NA
198475,7010:205:4,128309,1,0.5,-106,-105.5,0.75,-105.75,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3539,3702,3653,29.43,24.5465183258057,1.19670605659485,34.5232696533203,34.6853370666504,14.1120003536344,0,207.982833862305,140.145614624023,1181,0,3090.8,0,-9999,0,0,0,NA
198476,7010:206:1,129028,0.5,0,-106.5,-106,0.25,-106.25,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3653,3809,3696,27.12,24.0632305145264,1.19116497039795,34.6569633483887,34.6855583190918,15.4539998620749,0,207.364471435547,140.778015136719,1216,0,3091.036,0,-9999,0,0,0,NA
198477,7010:206:2,129027,0.5,0,-107,-106.5,0.25,-106.75,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3645,3790,3704,30.99,24.0793571472168,1.18803799152374,34.6674766540527,34.6854820251465,15.4569996520877,0,207.425552368164,141.087768554688,1201,0,3091.036,0,-9999,0,0,0,NA
198478,7010:206:3,128308,1,0.5,-106.5,-106,0.75,-106.25,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3606,3688,3655,16.78,24.516773223877,1.19802701473236,34.5366477966309,34.6848258972168,14.1610000282526,0,208.059005737305,140.386322021484,1163,0,3090.8,0,-9999,0,0,0,NA
198479,7010:206:4,128307,1,0.5,-107,-106.5,0.75,-106.75,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3617,3701,3657,14.06,24.5073089599609,1.19744801521301,34.5507316589355,34.6843910217285,14.1970003023744,0,208.14680480957,140.492950439453,1148,0,3090.8,0,-9999,0,0,0,NA
198480,7010:207:1,129026,0.5,0,-107.5,-107,0.25,-107.25,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3601,3711,3676,17,24.0885543823242,1.18530702590942,34.6790885925293,34.6853713989258,15.4529996216297,0,207.487777709961,141.409118652344,1189,0,3091.036,0,-9999,0,0,0,NA
198481,7010:207:2,129025,0.5,0,-108,-107.5,0.25,-107.75,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3586,3710,3665,23.5,24.0831699371338,1.18315303325653,34.6909065246582,34.6852226257324,15.433999709785,0,207.53727722168,141.696533203125,1180,0,3091.036,0,-9999,0,0,0,NA
198482,7010:207:3,128306,1,0.5,-107.5,-107,0.75,-107.25,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3650,3754,3674,14.67,24.5004138946533,1.19484102725983,34.5641937255859,34.6844291687012,14.2409997060895,0,208.230560302734,140.700988769531,1135,0,3090.8,0,-9999,0,0,0,NA
198483,7010:207:4,128305,1,0.5,-108,-107.5,0.75,-107.75,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3443,3787,3670,41.98,24.5075988769531,1.19154596328735,34.5776481628418,34.6843910217285,14.2820002511144,0,208.312438964844,140.884719848633,1125,0,3090.8,0,-9999,0,0,0,NA
198484,7010:208:1,129024,0.5,0,-108.5,-108,0.25,-108.25,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3652,3805,3701,33.4,24.0786209106445,1.1812549829483,34.7039909362793,34.6850738525391,15.4069997370243,0,207.582092285156,142.099563598633,1173,0,3091.036,0,-9999,0,0,0,NA
198485,7010:208:2,129023,0.5,0,-109,-108.5,0.25,-108.75,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3357,3949,3701,75.96,24.0722484588623,1.18008100986481,34.7178344726563,34.6850357055664,15.3609998524189,0,207.628280639648,142.581756591797,1169,0,3091.036,0,-9999,0,0,0,NA
198486,7010:208:3,128304,1,0.5,-108.5,-108,0.75,-108.25,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3159,3734,3640,65.56,24.5217552185059,1.1896500587463399,34.5916061401367,34.6843566894531,14.3060004338622,0,208.370407104492,141.287124633789,1118,0,3090.8,0,-9999,0,0,0,NA
198487,7010:208:4,128303,1,0.5,-109,-108.5,0.75,-108.75,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3533,3787,3630,34.79,24.5004272460938,1.18863201141357,34.6057052612305,34.6845703125,14.3149998039007,0,208.400756835938,141.892608642578,1113,0,3090.8,0,-9999,0,0,0,NA
198488,7010:209:1,129022,0.5,0,-109.5,-109,0.25,-109.25,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3280,3902,3750,63.85,24.0713233947754,1.17702794075012,34.7300834655762,34.6910018920898,15.3059996664524,0,207.646453857422,143.080596923828,1168,0,3091.036,0,-9999,0,0,0,NA
198489,7010:209:2,129021,0.5,0,-110,-109.5,0.25,-109.75,3091.03,3091.03,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3091.03,-9999,-9999,-9999,-9999,3690,4033,3781,33.21,24.1048984527588,1.17145705223083,34.7394790649414,34.6910018920898,15.2439996600151,0,207.617858886719,143.5166015625,1169,0,2793.647696793,297.388303206997,-9999,0,0,0,NA
198490,7010:209:3,128302,1,0.5,-109.5,-109,0.75,-109.25,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3632,3777,3693,31.21,24.4882221221924,1.18527495861053,34.619815826416,34.6848564147949,14.321999624371498,0,208.41975402832,142.526260375977,1112,0,3090.8,0,-9999,0,0,0,NA
198491,7010:209:4,128301,1,0.5,-110,-109.5,0.75,-109.75,3090.8,3090.8,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.8,-9999,-9999,-9999,-9999,3674,3817,3756,27.32,24.5016384124756,1.17911195755005,34.6309432983398,34.685001373291,14.309000223875,0,208.416946411133,142.893661499023,1113,0,3090.8,0,-9999,0,0,0,NA
198492,7010:215:1,127590,1.5,1,-105.5,-105,1.25,-105.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3466,3666,3551,30.27,25.1200313568115,1.24695205688477,34.3763046264648,34.6852226257324,12.105000205338,0,208.029067993164,138.643142700195,1150,0,3090.33,0,-9999,0,0,0,NA
198493,7010:215:2,127589,1.5,1,-106,-105.5,1.25,-105.75,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3441,3644,3535,44.71,25.1106395721436,1.24204099178314,34.3964653015137,34.6848945617676,12.1640004217625,0,208.085998535156,139.064895629883,1129,0,3090.33,0,-9999,0,0,0,NA
198494,7010:215:3,126870,2,1.5,-105.5,-105,1.75,-105.25,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3335,3627,3528,44.7,25.6962013244629,1.19504296779633,34.266918182373,34.685001373291,10.2479998022318,0,207.597732543945,139.465438842773,1099,0,3089.624,0,-9999,0,0,0,NA
198495,7010:215:4,126869,2,1.5,-106,-105.5,1.75,-105.75,3089.62,3089.62,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3089.62,-9999,-9999,-9999,-9999,3391,3594,3501,37.21,25.6757755279541,1.24299299716949,34.289981842041,34.6847839355469,10.3070000186563,0,207.656280517578,138.508407592773,1077,0,3089.624,0,-9999,0,0,0,NA
198496,7010:216:1,127588,1.5,1,-106.5,-106,1.25,-106.25,3090.33,3090.33,100,NT,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,31000,-9999,0,0,0,0,0,3090.33,-9999,-9999,-9999,-9999,3449,3714,3594,49.89,25.1687240600586,1.19645500183105,34.4158821105957,34.684211730957,12.2400000691414,0,208.155319213867,139.839630126953,1110,0,3090.33,0,-9999,0,0,0,NA
